spotifyId,trackName,artistName,releaseDate,geniusId,geniusTrackName,geniusArtistName,geniusReleaseDate,trackLanguage
,,,,655,A Life in the Day of Benjamin André (Incomplete),OutKast,2003-09-23,
,,,,4348897,Girls Need Love (Remix),Summer Walker & Drake,2019-02-27,
,,,,5865445,Laugh Now Cry Later,Drake (Ft. Lil Durk),2020-08-14,
,,,,57566,So Alt,K.I.Z,2009-07-10,
,,,,7130972,Papel,Rim'K (Ft. Morad),2021-08-27,
,,,,9435642,A t’kam mungu,Naldi & Aleks (ALB),2023-04-20,
,,,,314,I’m A Hustla,Cassidy,2005-03-14,
,,,,1650,4 Minutes,Madonna (Ft. Justin Timberlake & Timbaland),2008-03-17,
,,,,9307889,Binks to Binks 8,Ninho,2023-07-10,
,,,,691321,Let You Go,Clara La San,2014-02-10,
,,,,9168552,Let U Go,​​lucidbeatz,2023-01-08,
,,,,9424111,Blue,Ed Sheeran,2023-09-29,
,,,,7733,Bananza (Belly Dancer),Akon,2005-06-21,
,,,,6984565,Génération 90,​DA Uzi,2021-07-23,
,,,,5225,93 Hardcore,Tandem,2004-01-01,
,,,,104426,Wise Man,Frank Ocean,2015-12-23,
,,,,104423,Wise Man (Final),Frank Ocean,2012-12-23,
,,,,2229746,Friesenjung (Englishman in New York),Otto Waalkes,1993-01-01,
,,,,2429153,"Amen, Brother",The Winstons,1969-01-01,
,,,,9594476,Livin’ Without You,Nohelani Cypriano,1979-01-01,
,,,,1221794,Shake It To The Ground,Rye Rye,2012-05-15,
,,,,8726658,Calling 4 You (Freestyle),Fridayy,2023-02-06,
,,,,4385,Hollaback Girl,Gwen Stefani,2005-11-12,
,,,,2173751,Crash Goes Love (Yell Apella),Loleatta Holloway,1992-01-01,
,,,,10289200,Calling for You (Demo),Cash Cobain (Ft. Fridayy),,
,,,,9627880,My Man Freestyle,Adonis Graham,2023-10-15,
,,,,8524070,On BS,Drake & 21 Savage,2022-11-04,
,,,,895415,Can Your Pussy Do the Dog?,The Cramps,1985-01-01,
,,,,7945040,MASSAGING ME,Future,2022-04-29,
,,,,3807759,In My Feelings,Drake,2018-06-29,
,,,,9604596,Never Alone (Reprise),Thomas Whitfield & The Thomas Whitfield Company,1986-01-01,
,,,,73573,I Don’t Like,Chief Keef (Ft. Lil Reese),2012-03-06,
,,,,3916993,No Stylist,French Montana (Ft. Drake),2018-09-20,
,,,,9592364,Bahamas Promises,Drake,2023-10-06,
,,,,10019202,IDGAF,Spectre (Rapper),2023-01-16,
,,,,9611911,A Faithful Spirit,Polyphonic Music Library (Ft. Nichol Eskridge),2023-05-04,
,,,,9412046,By Chance,Giggs (Ft. 21 Savage),2023-08-18,
,,,,368,Long Kiss Goodnight,The Notorious B.I.G.,1997-03-25,
,,,,3751648,The Story of Adidon,Pusha T,2018-05-29,
,,,,3824736,Behind Barz (Link Up TV Freestyle),Drake,2018-07-07,
,,,,7165548,The Remorse,Drake,2021-09-03,
,,,,4864687,Behind Barz,Drake,2019-09-13,
,,,,2890553,Fake Love,Drake,2016-10-23,
,,,,218330,Pound Cake / Paris Morton Music 2,Drake (Ft. JAY-Z),2013-09-24,
,,,,8932297,Barbie girl ( album version ),Young 5150,,
,,,,8524051,Jumbotron Shit Poppin,Drake,2022-11-04,
,,,,4815,Bria’s Interlude,Drake (Ft. Omarion),2009-02-13,
,,,,3341736,Breathe,Jax Jones (Ft. Ina Wroldsen),2017-12-01,
,,,,8937214,Three P’s*,Dave,,
,,,,5947,Put Your Hands Where My Eyes Could See,Busta Rhymes,1997-08-13,
,,,,1221460,"You Don’t Love Me (No, No, No)",Dawn Penn,1994-02-17,
,,,,9589020,Understand,CHASETHEMONEY & BEAM,2023-02-14,
,,,,170534,Last Resort,Papa Roach,2000-03-07,
,,,,515319,Centuries,Fall Out Boy,2014-09-09,
,,,,3464808,Tundra,Jeremy Soule,2011-12-23,
,,,,20364,Miami,Will Smith,1998-11-23,
,,,,197756,And the Beat Goes On,The Whispers,1979-10-24,
,,,,9202317,FORNICO RICO,Johnny Gaviota,2023-03-08,
,,,,9643521,TOO MUCH (Demo),The Kid LAROI & Justin Bieber,,
,,,,420298,Livin’ La Vida Loca,Ricky Martin,1999-03-23,
,,,,556421,Nah Neh Nah,Vaya Con Dios,1990-04-25,
,,,,5027214,Love Me Wrong,Allie X (Ft. Troye Sivan),2019-12-06,
,,,,7129752,No Contesta,Ele A El Dominio,2021-11-12,
,,,,10808921,Te rog să uiți ca te-am iubit!,Ioana Radu,1976-01-01,
,,,,1198,Stereo Love,Edward Maya & Vika Jigulina,2009-10-19,
,,,,1050623,Toca Toca,Fly Project,2013-09-18,
,,,,1263292,Censurarme Por Ser Rapero,Eddie Dee,,
,,,,189590,Vogue,Madonna,1990-03-20,
,,,,7760295,ESTILAZO,Marshmello (Ft. Tokischa),2022-04-29,
,,,,523348,What Is Love?,Haddaway,1993-05-07,
,,,,9653007,Echt,RAF Camora,,
,,,,551092,I Wish You Would,Taylor Swift,2014-10-27,
,,,,9283569,Seven (Clean Ver.),Jung Kook (정국) & Latto,2023-07-14,
,,,,615,Ready or Not,Fugees,1996-08-29,
,,,,97581,Chabos wissen wer der Babo ist,Haftbefehl (Ft. Farid Bang),2012-10-21,
,,,,102763,Glänzen,Haftbefehl,2010-10-29,
,,,,647002,Wenn Ich Schon Kinder Hätte,Xavier Naidoo,2002-03-25,
,,,,8881606,Gracias X Nada,Chris Jedi & Bryant Myers,2023-03-09,
,,,,4178982,NI BIEN NI MAL,Bad Bunny,2018-12-24,
,,,,1511968,Chévere,Voltio (Ft. Notch),2005-12-27,
,,,,6850483,El Rey del Narcotrafico,Ñengo Flow,2009-01-01,
,,,,955311,Dembow,Yandel,2003-01-01,
,,,,107908,Because,The Beatles,1969-09-26,
,,,,106572,"Here, There and Everywhere",The Beatles,1966-08-05,
,,,,1577,Eleanor Rigby,The Beatles,1966-08-05,
,,,,162955,Shape of My Heart,Sting,1993-03-09,
,,,,1355,Rise & Fall,Craig David (Ft. Sting),2003-04-26,
,,,,892805,Hymn (Dance Mix),Music Instructor,,
,,,,1640738,Du liebst mich nicht,Sabrina Setlur,1997-03-03,
,,,,8705576,Beautiful Day (Thank You for Sunshine),"Prinz, Rushawn Ewears & Jermaine Edwards",2023-01-20,
,,,,2250310,Sugar,Robin Schulz (Ft. Francesco Yates),2015-07-17,
,,,,9695404,Greta (Versione 2),Berto Pisano (Ft. Edda Dell'Orso),1973-07-11,
,,,,4254094,Local Forecast - Elevator,Kevin MacLeod,2013-02-02,
,,,,1443588,Contacto,Yaviah,2004-12-21,
,,,,5732274,25/8 (Versión Extendida),Bad Bunny,,
,,,,2443,Birthday Sex,Jeremih,2009-04-07,
,,,,9348951,​​close the door,​yusifsavage,2023-07-06,
,,,,3820536,Für Euch alle,Bushido (Ft. Capital Bra & Samra),2018-07-06,
,,,,4420463,Royal Rumble,"Kalazh44, Capital Bra & Samra (Ft. Luciano & Nimo)",2019-06-14,
,,,,971702,Infinity,Guru Josh,1989-12-18,
,,,,4046,Dance,Nas,2002-12-13,
,,,,4406510,Ai te ka ne shtrat,Etnon,2009-01-01,
,,,,6016031,Ferrari Horses,D-Block Europe & RAYE,2020-10-09,
,,,,3629048,Ellenbogen raus,Kontra K (Ft. SSIO),2018-05-11,
,,,,7303303,IDGAF,BoyWithUke (Ft. blackbear),2022-03-18,
,,,,1517,Hypnotize,The Notorious B.I.G.,1997-03-02,
,,,,368567,Maniac,Michael Sembello,1983-04-11,
,,,,1818291,No Sé Si Fue,Arcángel (Ft. Zion),2007-01-01,
,,,,49069,À chaque jour suffit sa peine,Nessbeal,2010-05-31,
,,,,38125,Can’t Nobody Hold Me Down,Diddy (Ft. Ma$e),1997-01-07,
,,,,414206,Played-A-Live (The Bongo Song),Safri Duo,2000-12-01,
,,,,428,Airplanes,B.o.B (Ft. Hayley Williams),2010-04-13,
,,,,7967767,Cocoon,070 Shake,2022-06-03,
,,,,349092,All I Do Is Think of You,Troop,1989-10-13,
,,,,6703177,Close to Me,Doja Cat,,
,,,,9594487,Look Me in the Eyes,Joe Washington & Wash (Soul Band),,
,,,,2386802,Folgers Crystals,J. Cole,2015-12-08,
,,,,17442,What These Bitches Want,DMX (Ft. Sisqó),2000-06-13,
,,,,6808745,​a p p l y i n g . p r e s s u r e,J. Cole,2021-05-14,
,,,,67272,Beat It,Michael Jackson,1983-02-18,
,,,,8110884,Texts Go Green,Drake,2022-06-17,
,,,,1786170,Weinst du,Echt,1999-12-31,
,,,,1461637,Wish That I Could Talk to You,The Sylvers,1972-01-01,
,,,,82208,Murder She Wrote,Chaka Demus & Pliers,1992-01-01,
,,,,8454974,Amore Mio Aiutami (Main Theme),Piero Piccioni,,
,,,,91171,Glow (Radio Edit),Madcon,2010-05-30,
,,,,7010510,Chromosom,RAF Camora,2021-07-16,
,,,,1169265,Mi sei scoppiato dentro il cuore,Mina,1966-12-01,
,,,,452,Ms. Jackson,OutKast,2000-10-03,
,,,,5965691,Bang bang,I Corvi,,
,,,,9772250,Blue Birds,Rojelio Rodriguez,2023-06-16,
,,,,7047261,No Wahala,1da Banton,2021-07-02,
,,,,1860079,Jingle Bells,Christmas Songs,1992-12-01,
,,,,922,Locked Up,Akon,2004-04-13,
,,,,54845,Fuffies im Club,Sido,2004-04-26,
,,,,481702,ザ・ワード II (The Word II),セキトオ・シゲオ (Shigeo Sekito),1975-01-25,
,,,,395227,Lej Flleshat,Mc Kresha,2010-06-05,
,,,,1132,Window Shopper,50 Cent,2005-11-06,
,,,,7607471,Overcome,Skott,2022-01-21,
,,,,712094,Ballata del dubbio pt. 3,Gemitaiz,2014-12-30,
,,,,4123112,Ichor,Alasen,2016-01-01,
,,,,2917386,Alone,Alan Walker,2016-12-02,
,,,,5123075,"Alone, Pt. II",Alan Walker (Ft. Ava Max),2019-12-27,
,,,,2922345,Saturne,Nekfeu (Ft. Sneazzy & S.Pri Noir),2016-12-01,
,,,,1689375,Frosty the Snowman,The Ronettes,1963-11-22,
,,,,5648502,Scopin’ With That Red Dot,Lil Gin (Ft. Juicy J),1995-01-02,
,,,,45394,Blow A Nigga’s Ass Off,"Three 6 Mafia (Ft. Lil Glock & S.O.G., Lil Glock (Memphis) & S.O.G. (Memphis))",1999-08-24,
,,,,7497288,ZAZA,La Fève,2021-12-17,
,,,,4664135,Morning Sunrise,Weldon Irvine (Ft. Don Blackman),1979-01-01,
,,,,6155854,L’AFFAMÉ,La Fève,2020-03-29,
,,,,45341,In da Game,Three 6 Mafia,1995-05-30,
,,,,111004,Earth Song,Michael Jackson,1995-06-16,
,,,,23931,Down Ass Bitch,Ja Rule (Ft. Charli Baltimore),2001-10-02,
,,,,3969800,Pause,PSO Thug,2018-09-21,
,,,,844568,Satisfaction,Benny Benassi,2002-06-12,
,,,,10206080,Party 2 (Mashup),Last-Dude,2022-03-06,
,,,,6190117,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",Bizarrap & Nathy Peluso,2020-11-27,
,,,,6889602,"Nicky Jam: Bzrp Music Sessions, Vol. 41",Bizarrap & Nicky Jam,2021-06-30,
,,,,444352,It’s Your Birthday,Luke,1994-07-11,
,,,,42951,"Gz Up, Hoes Down",Snoop Dogg,1993-11-23,
,,,,2951,Who Knew,Eminem,2000-05-23,
,,,,52863,She Wolf,Shakira,2009-07-10,
,,,,774585,Besos Mojados,Wisin & Yandel,2009-05-26,
,,,,510381,Je te promets,Zaho,2008-03-10,
,,,,81235,Long Money,Gucci Mane,2010-07-19,
,,,,6634556,Diamonds,Sia,,
,,,,151378,Doin’ It Right,Daft Punk (Ft. Panda Bear),2013-05-17,
,,,,6038154,Shenmue (Main Theme),8-Bit Arcade,2014-05-23,
,,,,4034877,​ouch,Bring Me The Horizon,2019-01-25,
,,,,1796041,The Boy Is Mine,Brandy & Monica,1998-05-19,
,,,,51831,Too Many Man,Boy Better Know,2009-06-01,
,,,,8270928,LA Leakers Freestyle,Central Cee,2022-09-06,
,,,,6639049,Titanium,Dave,2021-04-10,
,,,,99094,Rescue Me,Skepta,2010-06-27,
,,,,140967,Simple Life,Skepta (Ft. Sam Frank),2012-12-02,
,,,,10807308,PEAK30,SHERMAN DONTON,2024-08-25,
,,,,1980355,Ya Tabtab - يا طبطب,Nancy Ajram - نانسي عجرم,2006-02-02,
,,,,1673415,Swing and Dine,The Melodians,,
,,,,1965327,It’s A Shame,Alton Ellis,1971-01-01,
,,,,1733000,Pa’ Que La Pases Bien,Arcángel,2008-02-04,
,,,,7982049,Hey Girl,Frankie Boy,1996-03-05,
,,,,924682,La Calle Me Lo Pidio,Yandel (Ft. Tego Calderón),2003-09-15,
,,,,7620372,Pa’ Todas Las Ladies,Don Chezina,,
,,,,1822198,Toma Papá Levante,Papa Levante,,
,,,,1989107,Embrasse moi,Pendentif,,
,,,,119576,Lady (Hear Me Tonight),Modjo,2000-07-31,
,,,,912178,Dope Boy,Young Buck,,
,,,,1245056,Wishing On a Star,Rose Royce,1977-01-01,
,,,,1684,Many Men (Wish Death),50 Cent,2003-05-06,
,,,,9940971,​pop ur shit (Explicit),21 Savage (Ft. Young Thug),,
,,,,67105,Fuck the Club Up,Waka Flocka Flame (Ft. Pastor Troy & Slim Dunkin),2010-10-05,
,,,,5385815,B Minor,Clydie King,1971-01-01,
,,,,4364417,Tu Tu Tu,Massimo Pericolo,2019-03-04,
,,,,35293,Dilemma,Nelly (Ft. Kelly Rowland),2002-06-25,
,,,,423195,"Pon de River, Pon de Bank",Elephant Man,2003-12-02,
,,,,100285,Scorpion,Ateyaba,2012-11-26,
,,,,35301,Hot in Herre,Nelly,2002-04-16,
,,,,6870731,Daddy chocolat,Koba LaD (Ft. Gazo),2021-06-18,
,,,,10179799,PARTI HIER,Yoeru Ackermann,2024-04-26,
,,,,88246,Wie die Tränen meiner Mutter,Haftbefehl,2010-01-01,
,,,,342526,The Stranger,Billy Joel,1977-09-29,
,,,,4043555,Meer,Luciano,2018-10-26,
,,,,8694308,Trance (Demo),Drake (Ft. Travis Scott & Young Thug),,
,,,,3863336,Godzilla,Jarren Benton (Ft. B.o.B & Oba Rowland),2018-07-27,
,,,,9023,Pass the Courvoisier,Busta Rhymes (Ft. Diddy),2001-11-27,
,,,,3947272,Eminem Parody,Chris D'Elia,2018-08-31,
,,,,4519154,Homicide,Logic (Ft. Eminem),2019-05-03,
,,,,235729,Rap God,Eminem,2013-10-14,
,,,,481734,Dead Womb,Death From Above 1979,2002-12-15,
,,,,9512030,Hey Love,MARIA SANCHEZ (Groovy MS),2022-02-04,
,,,,503608,I’m Still In Love With You,Sean Paul (Ft. Sasha (JAM)),2004-02-17,
,,,,1334718,Pa’ Que Retozen,Tego Calderón,2003-07-01,
,,,,7421832,Because of You,Young Prophet,2021-11-26,
,,,,1381246,About Her,Malcolm McLaren,2004-04-13,
,,,,87596,’Cause I Love You,Lenny Williams,2001-07-17,
,,,,199794,"Never Leave You (Uh Oooh, Uh Oooh)",Lumidee,2003-08-04,
,,,,1019099,Ohne Dich (schlaf’ ich heut Nacht nicht ein),Münchener Freiheit,1985-11-08,
,,,,698,Picture Me Rollin’,"2Pac (Ft. Big Syke, CPO Boss Hogg & Danny Boy Steward)",1996-02-13,
,,,,4608887,Без тебя я не я (I’m Not Me Without You),JONY & HammAli & Navai,2019-04-18,
,,,,1942973,Boadicea,Enya,1987-03-01,
,,,,927,You’re a Customer,EPMD,1988-06-07,
,,,,7834096,Another One Of Me,"Diddy, The Weeknd & French Montana (Ft. 21 Savage)",2023-09-15,
,,,,7554546,Sacrifice,The Weeknd,2022-01-07,
,,,,986484,Mambo Italiano,Dean Martin,1955-01-01,
,,,,9933762,Sei mio,Nada,1970-01-01,
,,,,9910414,This Side Of Forever,Lalo Schifrin & Jerry Fielding (Ft. Roberta Flack),1983-01-01,
,,,,2108515,D.O.G.O.,Club Dogo (Ft. Marracash),2006-03-15,
,,,,2280344,La Corrida,Francis Cabrel (Ft. Gipsy Kings),1994-01-01,
,,,,1548,You Never Give Me Your Money,The Beatles,1969-09-26,
,,,,1342773,Lacrimosa,Wolfgang Amadeus Mozart,1792-01-01,
,,,,2176895,Time,Hans Zimmer,2010-07-13,
,,,,4484286,Safe Now,Henry Jackman,2013-10-08,
,,,,9839508,2024,Playboi Carti,2023-12-14,
,,,,5175146,One More Hour,Tame Impala,2020-02-14,
,,,,56783,Ewige Nacht,"Bushido (Ft. Azad, Bo$$bitch Berlin & Chaker)",2004-10-24,
,,,,4476141,The Tunnel,Azimuth,1977-01-01,
,,,,7154576,Monëy so big,Yeat,2021-09-10,
,,,,9640825,IDGAF (Demo),Yeat,2021-01-01,
,,,,8897526,Back 2 Back,PNV Mell (Ft. TrapGod Glizzoe),2018-04-08,
,,,,77603,Ain’t No Stoppin’ Us Now,McFadden & Whitehead,1979-01-01,
,,,,1180599,Plaka Plaka,Cosculluela,2010-01-01,
,,,,4146972,Leyla,Nimo & CAPO,2019-02-14,
,,,,962525,Dudu,Tarkan,2003-07-01,
,,,,1995567,Who Says,Dave Days,,
,,,,1069967,Get On Up,Jodeci,1995-07-18,
,,,,10099294,PAID (Original),Ty Dolla $ign,,
,,,,8870045,Ay Si Ñiño (Remix),Rochy RD (Ft. Mafeo 13),2023-02-25,
,,,,11138350,PAPERWORK (Version 2),"¥$, Kanye West & Ty Dolla $ign",,
,,,,10657884,Paperwork (Solo Demo),Kanye West,2023-01-01,
,,,,11720,Slow Down,Brand Nubian,1990-12-04,
,,,,45351,Pimpin & Robbin,Kingpin Skinny Pimp (Ft. 211 (Memphis)),1994-01-01,
,,,,70202,Cold,Kanye West & DJ Khaled,2012-04-17,
,,,,10395061,All Eyes Is On Me*,"¥$, Kanye West & Ty Dolla $ign",,
,,,,1041960,Six Days,DJ Shadow,2002-10-15,
,,,,1955966,Gabriel,Joe Goddard & Joe Goddard (Ft. Valentina Pappalardo & Valentina Pappalardo),2011-01-01,
,,,,9819804,BEG FORGIVENESS,Kanye West & Ty Dolla $ign (Ft. Chris Brown),2024-02-10,
,,,,7420714,I Ke Harru,Eddin,2021-12-09,
,,,,2465319,Theme From “The Girl From Petrovka”,Henry Mancini,,
,,,,2797523,Take Me to the Mardi Gras,Bob James,1975-05-28,
,,,,1721481,A Christmas Camel,Procol Harum,,
,,,,2182822,Capricho Àrabe,Francisco Tárrega,1892-01-01,
,,,,8625396,Into The Dark,​menace Santana,2022-12-16,
,,,,6112,Runnin’,The Pharcyde,1995-10-07,
,,,,11205551,Garden,Zach Frenes,2022-02-10,
,,,,9839137,BACK TO ME (Quavo Reference),"¥$, Kanye West & Ty Dolla $ign (Ft. Quavo)",,
,,,,10737498,BACK TO ME (Demo),Ty Dolla $ign,,
,,,,4490639,"Mary Jane (Live in Long Beach, July 1981)",Rick James,1981-07-01,
,,,,2832953,Mind Power,James Brown,1973-12-01,
,,,,4601207,"Introduction to Star Time! (Live at Memorial Auditorium, Dallas, 1968)",James Brown,1968-08-26,
,,,,2425227,The Mind Is Powerful (Star Time),Kanye West,,
,,,,9995393,Star Time,"Kanye West (Ft. 88-Keys, Anderson .Paak & IDK)",,
,,,,10598206,Start Time (Star Time),Kanye West (Ft. The-Dream),,
,,,,9641519,Песенка крокодила Гены (из м/ф ”Чебурашка”) (SOTCG),Владимир Ферапонтов (Vladimir Ferapontov) (Singer),1976-01-01,
,,,,10599275,NON MI RICONOSCO ≠ (Instrumental),MACE,2024-07-05,
,,,,2054573,Mini Bus (On The Telephone),Barrington Levy,1984-01-01,
,,,,795987,A Estos Hombres Tristes,Almendra,1969-11-29,
,,,,374489,Easy,Son Lux,2013-10-29,
,,,,1407395,El Día De Mi Suerte,Willie Colón & Héctor Lavoe,1973-01-01,
,,,,7645707,Trade It All,Jordan May,2022-01-28,
,,,,4759464,Circles,Post Malone,2019-08-30,
,,,,1542695,Words,F.R. David,1982-01-01,
,,,,118314,Pretty Fly (For a White Guy),The Offspring,1998-11-17,
,,,,6243599,​south africa,Baby Keem,2021-09-10,
,,,,4706840,BULLIES,Baby Keem,2019-07-19,
,,,,3756523,Ghost Town,Kanye West (Ft. 070 Shake & PARTYNEXTDOOR),2018-06-01,
,,,,6648411,Sabrina (i am a party),Fred again..,2021-04-16,
,,,,102946,Back to Life (However Do You Want Me),Soul II Soul (Ft. Caron Wheeler),1989-05-29,
,,,,103667,Phoenix,A$AP Rocky,2013-01-15,
,,,,3134211,Ebony,The Weeknd,,
,,,,3039459,One Blood Ruby (Seven Black Diamonds #2),Melissa Marr (Ft. Melissa Horn),2017-02-28,
,,,,2475074,Out Here,The Weeknd,,
,,,,3189319,Andere Liga,RAF Camora,2017-08-18,
,,,,42480,Beautiful Girls,Sean Kingston,2008-02-10,
,,,,10396372,​​Fim De Noite,Eulalia (BRA),1973-01-01,
,,,,442151,Partir loin,113 (Ft. Reda Taliani),2007-10-09,
,,,,787799,You Spin Me Round (Like a Record),Dead or Alive,1985-11-05,
,,,,810072,Judge Not!,Bob Marley,1962-01-01,
,,,,10607694,Games & Kush,Autumn Trauma (Ft. Wiz Khalifa),2011-10-14,
,,,,59372,Fanpost,Kollegah,2009-03-20,
,,,,92464,Love Sosa,Chief Keef,2012-10-18,
,,,,6534451,Whistle 01 (Dm) 85bpm,KSHMR,2016-01-01,
,,,,954,Ms. Fat Booty,Yasiin Bey,1999-08-02,
,,,,329028,One Step Ahead,Aretha Franklin,1965-01-01,
,,,,2999370,Underwear,JID,2015-06-30,
,,,,3047132,ELEMENT.,Kendrick Lamar,2017-04-14,
,,,,7148805,Surround Sound (Snippet),JID,,
,,,,725151,Thursday,EARTHGANG,2015-02-06,
,,,,158737,Hey There Delilah,Plain White T's,2006-05-09,
,,,,8805872,Ron Artest,Babyface Ray & 42 Dugg,2023-02-08,
,,,,10599262,RUGGINE ⚮ (Instrumental),MACE,2024-07-05,
,,,,144559,Le Donne,Fabri Fibra,2011-04-22,
,,,,2260666,Theme from Love Story,Henry Mancini,,
,,,,69358,If 6 Was 9,The Jimi Hendrix Experience,1967-12-01,
,,,,2286450,Ike’s Mood I,Isaac Hayes,1970-11-01,
,,,,254580,Just for Now,Imogen Heap,2005-07-18,
,,,,52466,Cry Me A River,Justin Timberlake,2002-11-25,
,,,,81011,4 Page Letter,Aaliyah,1996-08-27,
,,,,9601262,Sounds of JDOM Vol.1,Jessica Domingo,2022-09-07,
,,,,10775944,I want,Lil Tristo,,
,,,,66535,Dog Days Are Over,Florence + the Machine,2008-12-01,
,,,,441081,Delirious,Vistoso Bosses (Ft. Soulja Boy),2009-01-13,
,,,,4720076,Gold Roses,Rick Ross (Ft. Drake),2019-07-26,
,,,,5111026,Life Is Good,Future (Ft. Drake),2020-01-10,
,,,,9204399,Looking For The Hoes (Ain’t My Fault),Sexyy Red,2023-06-09,
,,,,5016533,Nightcrawler (Demo 2),Travis Scott (Ft. Chief Keef & Rae Sremmurd),2015-08-07,
,,,,4628208,Nightcrawler (Demo 1),Travis Scott (Ft. Chief Keef),2015-08-06,
,,,,1628822,Are You My Woman? (Tell Me So),The Chi-Lites,1970-12-01,
,,,,236889,I Kno,Chief Keef,2013-10-12,
,,,,3420092,Infierno,Yung Beef,2018-02-01,
,,,,888609,"No No No, Part 1",Destiny's Child,1998-02-17,
,,,,7683192,​intro,Orion Sun,2022-03-11,
,,,,2853503,Smoking On A Junt (Original Version),Koopsta Knicca,1994-01-01,
,,,,9944774,Smoking On Junt,Ty Dolla $ign (Ft. Juicy J),,
,,,,9944928,FUK SUMN (Bump J Reference),"¥$, Kanye West & Ty Dolla $ign (Ft. Bump J)",,
,,,,10035944,FUK SUMN Pt. 2,"¥$, Kanye West & Ty Dolla $ign (Ft. Playboi Carti, Quavo & Travis Scott)",,
,,,,47908,Reunited,Wu-Tang Clan,1997-06-03,
,,,,8398162,We Found Love,Leona Lewis,,
,,,,775350,Ammonia Avenue,The Alan Parsons Project,1984-02-07,
,,,,500342,Delirious (Boneless),"Steve Aoki, Chris Lake & Tujamo (Ft. Kid Ink)",2014-07-01,
,,,,3288894,Vodafone Shake Remix spot,Ghali,2017-10-23,
,,,,58874,I’m Yours,Jason Mraz,2008-04-15,
,,,,6915124,Koto Song,The Dave Brubeck Quartet,1964-08-10,
,,,,4115187,Si Se Da,Myke Towers & Farruko,2019-02-13,
,,,,88712,When the Levee Breaks,Led Zeppelin,1971-11-08,
,,,,390571,Sacrifice,Elton John,1989-08-29,
,,,,390442,Kiss the Bride,Elton John,1983-05-30,
,,,,390693,Where’s the Shoorah?,Elton John,1976-10-22,
,,,,1059,"Rocket Man (I Think It’s Going to Be a Long, Long Time)",Elton John,1972-03-03,
,,,,211413,Smiling Faces Sometimes,The Undisputed Truth,1971-05-13,
,,,,27421,"Yeah, I Rob",La Chat,2001-01-01,
,,,,5281715,Tek It,Cafuné,2019-11-04,
,,,,3896922,I Don’t Want To Play Around,Ace Spectrum,1974-06-12,
,,,,8540116,Alles ist relativ (Titelsong „Schloss Einstein“),Die Einsteins (Ft. Julian Witzel),1999-01-01,
,,,,1854936,Sorpresa,Arcángel & De La Ghetto,2007-01-01,
,,,,2445888,Heart of the City (Ain’t No Love) (MTV Unplugged),JAY-Z (Ft. Jaguar Wright),2001-12-18,
,,,,123266,For What It Is Worth,Jennie Sparrow,,
,,,,50468,Geld essen (Ausgestopfte Rapper),K.I.Z,2007-08-24,
,,,,41829,React,Erick Sermon (Ft. Redman),2002-12-09,
,,,,9396696,Tough Love,Ramsey,,
,,,,307073,Crisis,Bob Marley & The Wailers,1978-03-23,
,,,,73037,Let Me Love You,Mario,2004-11-16,
,,,,10599274,NUOVO ME ᭆ (Instrumental),MACE,2024-07-05,
,,,,10599257,VIAGGIO CONTRO LA PAURA ࿓ (Instrumental),MACE,2024-07-05,
,,,,10599266,MENTRE IL MONDO ESPLODE ༊࿔ (Instrumental),MACE,2024-07-05,
,,,,10599267,LA GUERRA ✣ (Instrumental),MACE,2024-07-05,
,,,,10599281,OSSIGENO ؏ (Instrumental),MACE,2024-07-05,
,,,,10599268,SOLO UN UOMO ᕕ (Instrumental),MACE,2024-07-05,
,,,,10599282,STRANO DESERTO ᨎ (Instrumental),MACE,2024-07-05,
,,,,6282,Landslide,Fleetwood Mac,1975-07-11,
,,,,10324186,Shotgun Rider,Miley Cyrus,,
,,,,1534,Kids,MGMT,2005-08-30,
,,,,1867,Jazzy Belle,OutKast,1996-08-27,
,,,,2081328,No Te Puedo Olvidar,Antony Santos,1999-01-01,
,,,,7125261,Uva Bombom,Rochy RD (Ft. Chuky De Lewa),2021-08-20,
,,,,159257,Forget Me Nots,Patrice Rushen,1982-04-14,
,,,,2121050,Where Did I Put That Thing? / Bibbidi-Bobbidi-Boo,"Oliver Wallace, Paul J. Smith & Verna Felton",1950-02-15,
,,,,1515,Wouldn’t Get Far,The Game (Ft. Kanye West),2006-11-14,
,,,,35446,We Play 4 Keeps,Nine,1996-08-06,
,,,,606,Can It Be All So Simple / Intermission,Wu-Tang Clan,1993-11-09,
,,,,1703,You’re Da Man,Nas,2001-12-18,
,,,,286912,The Final Countdown,Europe,1986-02-14,
,,,,357870,"Zeit, dass sich was dreht (Deutsche Version)",Herbert Grönemeyer (Ft. Amadou & Mariam),2006-05-19,
,,,,9863797,Ich nehm dich bei der Hand (SimsalaGrimm),David Wiesner,1999-01-01,
,,,,439897,Feeling Good,Michael Bublé,2005-03-28,
,,,,6512660,Andean Stroll Panpipe 02,Apple,2006-01-01,
,,,,10333852,Serenata Do Adeus,Elza Laranjeira,1962-01-01,
,,,,4155494,a lot,21 Savage (Ft. J. Cole),2018-12-21,
,,,,735456,"Irgendwie, irgendwo, irgendwann",Nena,1985-06-24,
,,,,572,Whoa!,Black Rob,2000-02-15,
,,,,796812,Big in Japan,Alphaville,1984-01-01,
